exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal_id_orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution (mm)	MRI.slice.thickness	Link.to.paper	Link.to.Download.data	scan	scan_dir	""	FileAddress	corresponding_img	SpatRx	SpatRy	SpatRz	Ghosting	aidaqc.tsnr	aidaqc.dist	fd.mean	total.frames	dropped.frames.gsr1	s1.specific.gsr1	s1.unspecific.gsr1	thal.specific.gsr1	s1.cat.gsr1	thal.cat.gsr1	dropped.frames.gsr2	s1.specific.gsr2	s1.unspecific.gsr2	thal.specific.gsr2	s1.cat.gsr2	thal.cat.gsr2	dropped.frames.gsr3	s1.specific.gsr3	s1.unspecific.gsr3	thal.specific.gsr3	s1.cat.gsr3	thal.cat.gsr3	dropped.frames.wmcsf1	s1.specific.wmcsf1	s1.unspecific.wmcsf1	thal.specific.wmcsf1	s1.cat.wmcsf1	thal.cat.wmcsf1	dropped.frames.wmcsf2	s1.specific.wmcsf2	s1.unspecific.wmcsf2	thal.specific.wmcsf2	s1.cat.wmcsf2	thal.cat.wmcsf2	dropped.frames.wmcsf3	s1.specific.wmcsf3	s1.unspecific.wmcsf3	thal.specific.wmcsf3	s1.cat.wmcsf3	thal.cat.wmcsf3	dropped.frames.aCompCor1	s1.specific.aCompCor1	s1.unspecific.aCompCor1	thal.specific.aCompCor1	s1.cat.aCompCor1	thal.cat.aCompCor1	dropped.frames.aCompCor2	s1.specific.aCompCor2	s1.unspecific.aCompCor2	thal.specific.aCompCor2	s1.cat.aCompCor2	thal.cat.aCompCor2	dropped.frames.aCompCor3	s1.specific.aCompCor3	s1.unspecific.aCompCor3	thal.specific.aCompCor3	s1.cat.aCompCor3	thal.cat.aCompCor3
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200307	1	2	C200612	8	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200307_ses-2_run-8	_split_name_sub-0200307_ses-2_run-8_task-rest_bold	111	/project/4180000.36/awake/bids/rat_complete/sub-0200307/ses-2/func/sub-0200307_ses-2_run-8_task-rest_bold.nii.gz	func_func_sub-0200307_ses-2_run-8_task-rest_bold_112.png	0.26	1.0	0.26041666	false	27.424888132280174	0.06801243113253311	0.03874851368596668	90	15	0.18351936687020462	0.04158441860687404	0.23346323101178612	Specific	Specific	11	0.25835864340040837	-0.013996196580396292	0.21827328290551698	Specific	Specific		0.09938590463942545	0.12509841021419996	0.10596233043588937	Spurious	Non-specific	15	0.1736931150312083	-0.05213546522499291	0.12687807303825344	Specific	Specific	11	0.2240156400540237	-0.11280301447693016	0.12467494087335658	Specific	Specific		0.11957675708192551	0.008690325331243894	0.043027483036482586	Specific	No	15	-0.005787289528520177	0.2705292071284115	0.20363799902990357	Spurious	Non-specific	11	0.3930514316077021	0.19338758140796694	0.18577962859599093	Non-specific	Non-specific		0.2411938398573248	0.05856843598013945	0.282800136046272	Specific	Specific
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200307	1	2	C200612	9	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200307_ses-2_run-9	_split_name_sub-0200307_ses-2_run-9_task-rest_bold	112	/project/4180000.36/awake/bids/rat_complete/sub-0200307/ses-2/func/sub-0200307_ses-2_run-9_task-rest_bold.nii.gz	func_func_sub-0200307_ses-2_run-9_task-rest_bold_113.png	0.26	1.0	0.26041666	false	27.28330915140958	0.0775598502266935	0.034159355033353045	90	18	0.23954569015414148	0.14410231352767383	-0.25737467745327647	Non-specific	Spurious	16	0.27616608827400096	0.18416960925361026	-0.27149741429213	Non-specific	Spurious		0.29679161560551287	0.10953882140285802	0.10178283821373614	Non-specific	Non-specific	18	0.15467463772580586	0.22174101381442773	-0.1391981170314604	Non-specific	Spurious	16	0.20138229575757305	0.2604360462100583	-0.15954184368769464	Non-specific	Spurious		0.22951769108814532	0.09668644061371248	0.00029995882883449205	Specific	No	18	0.08779214372011643	0.20472479350373887	-0.3715498868246349	Spurious	Spurious	16	0.1397444288212391	0.19319365846933564	-0.42198462412755045	Non-specific	Spurious		0.1314301802885968	0.045169308493377115	-0.24251739507167577	Specific	Spurious
		from folder part2	4001	400116	rat024	1	1	1	rat		Long-Evans	m		300-541	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400116_ses-1_run-1	_split_name_sub-0400116_ses-1_run-1_task-rest_bold	171	/project/4180000.36/awake/bids/rat_complete/sub-0400116/ses-1/func/sub-0400116_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400116_ses-1_run-1_task-rest_bold_172.png	0.5	1.0	0.5	false	29.00733461630827	0.14531592109579583	0.05287947087637732	600	162	0.012336250060015926	0.05650846237935092	0.08266548072337523	No	No	71	-0.009663935629814173	-0.060707424979766784	0.0418268030502064	No	No	5	-0.010278336846709736	-0.11144959005237699	-0.009156684371733607	Spurious	Spurious	162	0.10643083505997605	0.21003656311539773	0.1322885952439942	Non-specific	Non-specific	71	0.07958764085745404	0.09598298283514542	0.04753882102263955	No	No	5	-0.006007176460923467	-0.0354373764628644	0.011854916627459269	No	No	162	0.11933717476813918	0.07531983543952614	0.13354936153183727	Specific	Specific	71	0.13139484748085964	0.025974924288433194	0.08848372244463563	Specific	No	5	0.09273906733544911	-0.021780802716055123	0.07324273138748305	No	No
		from folder part3	4001	400136		1	1	3	rat		Long-Evans	m		300-524	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400136_ses-1_run-3	_split_name_sub-0400136_ses-1_run-3_task-rest_bold	243	/project/4180000.36/awake/bids/rat_complete/sub-0400136/ses-1/func/sub-0400136_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400136_ses-1_run-3_task-rest_bold_244.png	0.5	1.0	0.5	false	21.663263600571575	0.05270343893348639	0.09154317131576824	600	230	NaN	NaN	NaN	Spurious	Spurious	128	NaN	NaN	NaN	Spurious	Spurious	44	NaN	NaN	NaN	Spurious	Spurious	230	NaN	NaN	NaN	Spurious	Spurious	128	NaN	NaN	NaN	Spurious	Spurious	44	NaN	NaN	NaN	Spurious	Spurious	230	NaN	NaN	NaN	Spurious	Spurious	128	NaN	NaN	NaN	Spurious	Spurious	44	NaN	NaN	NaN	Spurious	Spurious
		from folder part3	4001	400137		1	1	3	rat		Long-Evans	m		300-528	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400137_ses-1_run-3	_split_name_sub-0400137_ses-1_run-3_task-rest_bold	247	/project/4180000.36/awake/bids/rat_complete/sub-0400137/ses-1/func/sub-0400137_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400137_ses-1_run-3_task-rest_bold_248.png	0.5	1.0	0.5	false	21.099427248855378	0.1822765125927135	0.055092118982422965	600	125	-0.09630892568882628	0.06897385954708296	0.04264288425312439	No	No	116	-0.10357010496652776	0.07087352277777498	0.02849755336165896	Spurious	No	32	0.15305132433799673	0.038839948264577394	-0.3618168549012522	Specific	Spurious	125	-0.10245339879137234	0.078599884842039	0.036717813438420656	Spurious	No	116	-0.10806239764118515	0.08061265482577708	0.02145350144114865	Spurious	No	32	0.18158376130985715	0.08183171942836771	-0.37838437209830017	Specific	Spurious	125	-0.16035833704130742	0.08140069475821422	0.1395014788031935	Spurious	Specific	116	-0.1672326638571485	0.08027318776635853	0.1272296473007405	Spurious	Specific	32	0.27897918633976126	0.06123208408370039	-0.297550020642619	Specific	Spurious
		from folder part3	4001	400139	rat049	1	1	1	rat		Long-Evans	m		300-534	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400139_ses-1_run-1	_split_name_sub-0400139_ses-1_run-1_task-rest_bold	254	/project/4180000.36/awake/bids/rat_complete/sub-0400139/ses-1/func/sub-0400139_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400139_ses-1_run-1_task-rest_bold_255.png	0.5	1.0	0.5	false	22.829168662497516	0.06362661767062194	0.01977610170943495	600	91	0.09399881239869941	0.0866268959906738	-0.14992733469568717	No	Spurious	91	0.09399881239869941	0.0866268959906738	-0.14992733469568717	No	Spurious		0.10355190437759827	0.04053825588992011	-0.02945053153883809	Specific	No	91	0.09758698364708697	0.06820806747379765	-0.14671262623973508	No	Spurious	91	0.09758698364708697	0.06820806747379765	-0.14671262623973508	No	Spurious		0.11447918605397138	0.013688690758557035	-0.06150478140640353	Specific	No	91	0.1036850093756532	0.1502482275361051	-0.11447880076204972	Non-specific	Spurious	91	0.07967133871881318	0.16042508336635708	-0.11353653173493639	Spurious	Spurious		0.18237334446625136	-0.01949216286189041	-0.09625168414756508	Specific	No
		from folder part3	4001	400140		1	1	2	rat		Long-Evans	m		300-539	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400140_ses-1_run-2	_split_name_sub-0400140_ses-1_run-2_task-rest_bold	258	/project/4180000.36/awake/bids/rat_complete/sub-0400140/ses-1/func/sub-0400140_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400140_ses-1_run-2_task-rest_bold_259.png	0.5	1.0	0.5	false	30.480620355039697	0.04772423101341296	0.025113447536381665	600	59	0.2773069656796176	-0.09890191957951472	0.035216738364489346	Specific	No	52	0.2875652990848788	-0.11239372231958311	0.019170855929385985	Specific	Spurious		0.2890670932485448	-0.045301457683476425	-0.061844319079669724	Specific	No	59	0.2911989056746117	-0.07442986329457613	0.05232410762626463	Specific	No	52	0.3022244153893026	-0.08761292681081619	0.03454991283527948	Specific	No		0.32492318466111275	0.05035425086449009	-0.01255618711634606	Specific	No	59	0.2969937766137851	0.05728445496534005	0.0023286938716708372	Specific	No	52	0.31244653359748814	0.03869763578454565	-0.00508315728271104	Specific	No		0.34197541152638594	0.05841256857189358	0.005721872928595313	Specific	No
		from folder part3	4001	400140		1	1	3	rat		Long-Evans	m		300-540	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400140_ses-1_run-3	_split_name_sub-0400140_ses-1_run-3_task-rest_bold	259	/project/4180000.36/awake/bids/rat_complete/sub-0400140/ses-1/func/sub-0400140_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400140_ses-1_run-3_task-rest_bold_260.png	0.5	1.0	0.5	false	29.57321945556455	0.04667655914415092	0.024155086049744045	600	50	-0.00671743262036088	0.3323230106997351	0.10321273035267858	Spurious	Non-specific	43	-0.040711874784909605	0.33405434590656563	0.09686506603547021	Spurious	Spurious		-0.1388135464851791	-0.062876159808476	0.09306391438690836	Spurious	No	50	-0.005410554582369409	0.27154698607058586	-0.030276584395050793	Spurious	Spurious	43	-0.033809299311556004	0.2675279565876763	-0.03757122807200179	Spurious	Spurious		-0.03273655430483797	0.08634360453762226	-0.06681030380972854	No	No	50	0.24440161092679355	-0.008822236791207621	0.08137644093727883	Specific	No	43	0.24964841360446896	0.008881531661572732	0.06814404508009893	Specific	No		0.23600963907404696	0.09155314830672967	0.05936849695823984	Specific	No
		from folder part3	4001	400140		1	1	4	rat		Long-Evans	m		300-541	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400140_ses-1_run-4	_split_name_sub-0400140_ses-1_run-4_task-rest_bold	260	/project/4180000.36/awake/bids/rat_complete/sub-0400140/ses-1/func/sub-0400140_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0400140_ses-1_run-4_task-rest_bold_261.png	0.5	1.0	0.5	false	30.364302506898035	0.050232627009831304	0.024088003499659474	600	73	-0.007920804451210154	-0.2906617230008539	0.05174391581252944	Spurious	Spurious	69	-0.00925189443405567	-0.28569615209320065	0.045989903246601606	Spurious	Spurious		-0.1708640771670533	0.09741538058595703	0.007181196561154745	Spurious	No	73	0.012482808547079283	-0.24419678870293746	0.03308495600106077	Spurious	Spurious	69	0.01135879281783504	-0.24068060226782445	0.026947197518772625	Spurious	Spurious		-0.136480028583988	0.18087926010443145	0.006978063969064481	Spurious	Spurious	73	0.019789379397280663	-0.1834999959686124	0.12172521997478788	Spurious	Specific	69	0.021340818739943566	-0.1729913789664168	0.11137397424792883	Spurious	Specific		0.03180231397559999	-0.052217746872067865	-0.022691213129632435	No	No
		from folder part3	4001	400141	rat051	1	1	1	rat		Long-Evans	m		300-542	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400141_ses-1_run-1	_split_name_sub-0400141_ses-1_run-1_task-rest_bold	261	/project/4180000.36/awake/bids/rat_complete/sub-0400141/ses-1/func/sub-0400141_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400141_ses-1_run-1_task-rest_bold_262.png	0.5	1.0	0.5	false	18.233223456638058	0.1410718751976339	0.04706256127378895	600	106	-0.1898260623345766	0.027196449874769726	-0.19596396663823248	Spurious	Spurious	96	-0.169787168024917	0.027680934796259396	-0.19572438609303655	Spurious	Spurious	21	-0.2459669272251227	0.12311372632037469	-0.2523215382250474	Spurious	Spurious	106	-0.18898944621574396	0.0639422170282373	-0.28655603199644236	Spurious	Spurious	96	-0.1691855946361783	0.06359272110142764	-0.28739643610958504	Spurious	Spurious	21	-0.21636832562080302	0.18107719347321122	-0.3089063514828436	Spurious	Spurious	106	-0.06917146756155575	0.01305505653536244	0.03753292647602199	No	No	96	-0.05548188215378027	-0.002010560496793091	0.03177109106571789	No	No	21	-0.05266885183719672	0.21705397591450196	-0.11599957027880317	Spurious	Spurious
		from folder part3	4001	400141		1	1	2	rat		Long-Evans	m		300-543	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400141_ses-1_run-2	_split_name_sub-0400141_ses-1_run-2_task-rest_bold	262	/project/4180000.36/awake/bids/rat_complete/sub-0400141/ses-1/func/sub-0400141_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400141_ses-1_run-2_task-rest_bold_263.png	0.5	1.0	0.5	false	27.847319214159853	0.13059005961264367	0.046787080990560025	600	73	0.320530626304224	0.15321640503109732	0.3001771957982788	Non-specific	Non-specific	65	0.3209767564544615	0.1819208335537741	0.2779319603765883	Non-specific	Non-specific	14	0.53947087672327	0.20820576561037618	0.34911906313676	Non-specific	Non-specific	73	0.3251679217461251	0.24521046522757525	0.28413094270177974	Non-specific	Non-specific	65	0.32315378501925934	0.2681401892206581	0.26526817471947656	Non-specific	Non-specific	14	0.5705421602663853	0.2947712229448961	0.3483685780833338	Non-specific	Non-specific	73	0.174342873937881	0.14414182565954714	0.30505125077135703	Non-specific	Non-specific	65	0.1703147490454676	0.17902973624165677	0.2897704807994831	Non-specific	Non-specific	14	0.36715419022285317	0.11637619052224624	0.2838400263493323	Non-specific	Non-specific
		from folder part3	4001	400141		1	1	3	rat		Long-Evans	m		300-544	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400141_ses-1_run-3	_split_name_sub-0400141_ses-1_run-3_task-rest_bold	263	/project/4180000.36/awake/bids/rat_complete/sub-0400141/ses-1/func/sub-0400141_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400141_ses-1_run-3_task-rest_bold_264.png	0.5	1.0	0.5	false	26.801381955062663	0.15365550869486297	0.05737499455581185	600	106	0.3053359776284106	0.16368163870965258	0.10329228507822653	Non-specific	Non-specific	91	0.3113326082992249	0.1524805442084187	0.1261770987402599	Non-specific	Non-specific	21	0.26650477542330087	-0.003293267769765933	0.27157606339279955	Specific	Specific	106	0.2572446160353239	0.23802398556797233	-0.008720357776889438	Non-specific	Spurious	91	0.27175484856442594	0.2285835054400693	0.022730189755199335	Non-specific	Spurious	21	0.2602916560092473	0.11095810534016995	0.13997826213175144	Non-specific	Non-specific	106	0.3177323814853318	0.25235727851711026	0.008523248975196913	Non-specific	Spurious	91	0.3742314938346858	0.2554245873868428	0.07866103380811612	Non-specific	Spurious	21	0.3085968616644625	-0.014077220682325819	0.3261940650894996	Specific	Specific
		from folder part3	4001	400141		1	1	4	rat		Long-Evans	m		300-545	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400141_ses-1_run-4	_split_name_sub-0400141_ses-1_run-4_task-rest_bold	264	/project/4180000.36/awake/bids/rat_complete/sub-0400141/ses-1/func/sub-0400141_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0400141_ses-1_run-4_task-rest_bold_265.png	0.5	1.0	0.5	false	27.14535908363965	0.1552766509711759	0.07128422652156165	600	152	-0.224601623098068	-0.07063442358661835	0.03269818719411986	Spurious	No	77	-0.24696778941096828	-0.05127063614020205	0.004351701776507982	Spurious	No	19	0.028434452966799532	-0.16884871079795766	-0.10380072639327448	Spurious	Spurious	152	-0.25349411849909786	0.010974148911291275	-0.051925909346318265	Spurious	No	77	-0.27416180626609743	0.021540465481058087	-0.03878873037426303	Spurious	No	19	0.023357220047153345	-0.05998912432633366	-0.14812805810179563	No	Spurious	152	-0.04103495200917396	-0.06301898103750785	0.2239752074284202	No	Specific	77	-0.07069093585749198	-0.0811042518537309	0.08639689845606838	No	No	19	-0.07892593565279611	-0.15678554408264686	0.03925524298281131	Spurious	Spurious
		from folder part3	4001	400142		1	1	2	rat		Long-Evans	m		300-547	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400142_ses-1_run-2	_split_name_sub-0400142_ses-1_run-2_task-rest_bold	266	/project/4180000.36/awake/bids/rat_complete/sub-0400142/ses-1/func/sub-0400142_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400142_ses-1_run-2_task-rest_bold_267.png	0.5	1.0	0.5	false	29.86880966649289	0.0977519460725704	0.030231223024646415	600	112	-0.020491018898403216	-0.4217606065992732	0.3750212019262255	Spurious	Specific	101	-0.017655367467093938	-0.43059072818516336	0.3880231470146293	Spurious	Specific		0.15130115036618685	-0.42109692399570153	0.33433015279027695	Specific	Specific	112	0.00669897742728139	-0.2605120976567213	0.34727771115774214	Spurious	Specific	101	0.012327138669526724	-0.2799487906704089	0.36333967701135284	Spurious	Specific		0.07493712005443477	-0.3099233632364838	0.23764674906347022	Spurious	Specific	112	0.28714114533179935	-0.05584237446026304	0.5291163028376739	Specific	Specific	101	0.279050657247071	-0.07612063982522042	0.5151331591084845	Specific	Specific		0.005404689483772125	-0.11739072365753267	0.28998121321655945	Spurious	Specific
		from folder part3	4001	400142		1	1	3	rat		Long-Evans	m		300-548	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400142_ses-1_run-3	_split_name_sub-0400142_ses-1_run-3_task-rest_bold	267	/project/4180000.36/awake/bids/rat_complete/sub-0400142/ses-1/func/sub-0400142_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400142_ses-1_run-3_task-rest_bold_268.png	0.5	1.0	0.5	false	30.036027057096433	0.08096431763262522	0.046173651228741015	600	87	-0.014236191033399547	-0.24196589580598796	0.07571185172917352	Spurious	Spurious	63	-0.012913257119985495	-0.21917311549871818	0.0421709779145896	Spurious	Spurious		-0.02828605334725279	-0.17195267509318649	-0.026503041405217084	Spurious	Spurious	87	0.08358903104699886	-0.22614498257682067	0.12770535158937316	Spurious	Specific	63	0.0839923131901931	-0.21020746095527462	0.0920710735810205	Spurious	Spurious		0.022282235976126424	-0.16152700944661277	0.047847492182273674	Spurious	Spurious	87	0.1936780382243837	-0.05154208374931209	0.09758194636551593	Specific	No	63	0.22883286400332015	-0.0634510553713188	0.053005437836738875	Specific	No		0.08971637031450488	-0.19829577507009086	0.04327841839334088	Spurious	Spurious
		from folder part3	4001	400142		1	1	4	rat		Long-Evans	m		300-549	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400142_ses-1_run-4	_split_name_sub-0400142_ses-1_run-4_task-rest_bold	268	/project/4180000.36/awake/bids/rat_complete/sub-0400142/ses-1/func/sub-0400142_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0400142_ses-1_run-4_task-rest_bold_269.png	0.5	1.0	0.5	false	29.467764655186457	0.1030410484030991	0.05529510939459596	600	85	0.08208233634239767	0.06819330725552947	-0.00045981607781733915	No	No	54	0.07162898147889771	0.026773644238168994	-0.0359814188877566	No	No	4	0.3553643830300093	0.28802554605785324	-0.16012067160732577	Non-specific	Spurious	85	0.08868268272815338	0.163464888410135	-0.00036488059612398664	Spurious	Spurious	54	0.07679137553980463	0.13221246444323387	-0.041321561643573625	Spurious	Spurious	4	0.3653418383186364	0.3253320941912414	-0.1026720226777574	Non-specific	Spurious	85	0.29504237802162525	0.1280302660165577	0.1632157411950665	Non-specific	Non-specific	54	0.27936121213037074	0.1250683174078507	0.1601888584051417	Non-specific	Non-specific	4	0.3231041084965344	0.12179676165131997	0.08645388916682903	Non-specific	Spurious
		from folder part3	4001	400143	rat053	1	1	1	rat		Long-Evans	m		300-550	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400143_ses-1_run-1	_split_name_sub-0400143_ses-1_run-1_task-rest_bold	270	/project/4180000.36/awake/bids/rat_complete/sub-0400143/ses-1/func/sub-0400143_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400143_ses-1_run-1_task-rest_bold_271.png	0.5	1.0	0.5	false	23.77874369925516	0.06476834421682928	0.03095855166288208	600	52	0.1295387101563568	0.036001146585105503	-0.0074927143213298665	Specific	No	52	0.1295387101563568	0.036001146585105503	-0.0074927143213298665	Specific	No		0.11157734028444674	-0.08255354275516787	-0.06344653036354388	Specific	No	52	0.15398528267397157	0.07038804598207732	0.009014906419512136	Specific	No	52	0.15398528267397157	0.07038804598207732	0.009014906419512136	Specific	No		0.13371248475951034	-0.076231559523563	-0.0851899190158832	Specific	No	52	0.21018408648217649	0.09734996462564179	0.0884748610470788	Specific	No	52	0.21021570998128652	0.09725601746129517	0.0880956277544778	Specific	No		0.21079903806077366	0.0419086253073714	0.0064236477432605245	Specific	No
		from folder part3	4001	400143		1	1	2	rat		Long-Evans	m		300-551	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400143_ses-1_run-2	_split_name_sub-0400143_ses-1_run-2_task-rest_bold	269	/project/4180000.36/awake/bids/rat_complete/sub-0400143/ses-1/func/sub-0400143_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400143_ses-1_run-2_task-rest_bold_270.png	0.5	1.0	0.5	false	31.30500702135197	0.028937680949822853	0.01857511483544498	600	32	-0.008010471815034769	-0.008032674194323143	0.08769739946438582	No	No	32	-0.008010471815034769	-0.008032674194323143	0.08769739946438582	No	No		-0.005165835091539212	0.005193431883498252	0.079093619131767	No	No	32	0.08771760634051573	-0.012586531777564101	0.10825778871485515	No	Specific	32	0.08771760634051573	-0.012586531777564101	0.10825778871485515	No	Specific		0.04475372917771249	0.01459805929046204	0.10724054175026375	No	Specific	32	-0.04681249608188601	-0.024719599151143728	0.01498447129761085	No	No	32	-0.04695061379128156	-0.024651595960071916	0.015029566173462018	No	No		0.010713795227135349	0.019035682004395874	0.06748862985787567	No	No
