exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal.id.orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution	MRI.slice.thickness	Link.to.paper	Link.to.Download.data
		fslorient_fslchpixdim	3001	300105	Na056	2	2	4	mouse	C57BL/6	C57BL/692		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.701	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003713
		fslorient_fslchpixdim	3001	300105	Na056	3	3	1	mouse	C57BL/6	C57BL/693		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.702	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003714
		fslorient_fslchpixdim	3001	300105	Na056	3	3	2	mouse	C57BL/6	C57BL/694		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.703	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003715
		fslorient_fslchpixdim	3001	300105	Na056	3	3	3	mouse	C57BL/6	C57BL/695		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.704	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003716
		fslorient_fslchpixdim	3001	300105	Na056	3	3	4	mouse	C57BL/6	C57BL/696		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.705	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003717
		fslorient_fslchpixdim	3001	300105	Na056	4	4	1	mouse	C57BL/6	C57BL/697		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.706	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003718
		fslorient_fslchpixdim	3001	300105	Na056	4	4	2	mouse	C57BL/6	C57BL/698		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.707	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003719
		fslorient_fslchpixdim	3001	300105	Na056	4	4	3	mouse	C57BL/6	C57BL/699		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.708	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003720
		fslorient_fslchpixdim	3001	300105	Na056	4	4	4	mouse	C57BL/6	C57BL/700		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.709	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003721
		fslorient_fslchpixdim	3001	300105	Na056	5	5	1	mouse	C57BL/6	C57BL/701		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.710	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003722
		fslorient_fslchpixdim	3001	300105	Na056	5	5	2	mouse	C57BL/6	C57BL/702		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.711	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003723
		fslorient_fslchpixdim	3001	300105	Na056	5	5	3	mouse	C57BL/6	C57BL/703		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.712	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003724
		fslorient_fslchpixdim	3001	300105	Na056	5	5	4	mouse	C57BL/6	C57BL/704		NA	NA	m	y	y		y	Isoflurane				Bruker BioSpin MRI	9.4		SE-EPI	2500	18.398	0.15 x 0.713	0.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486714/	https://openneuro.org/datasets/ds003725
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300200	sub-01	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 24		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.23	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/2
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300201	sub-02	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 25		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.24	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/3
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300202	sub-03	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 26		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.25	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/4
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300203	sub-04	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 27		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.26	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/5
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300204	sub-05	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 28		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.27	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/6
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300205	sub-06	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 29		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.28	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/7
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300206	sub-07	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 30		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.29	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/8
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300207	sub-08	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 31		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.30	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/9
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300208	sub-09	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 32		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.31	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/10
		authors suggestion: remove the first 120 scans (2 minutes) to account for thermal gradient equilibration.	3002	300209	sub-10	1	NA	1	mouse	C57BL/6	 C57BL/6J 	m	< 33		f	y	y		n					Bruker Biospin	7.0		GE-EPI	1000	15	0.23 x 0.32	0.6	https://pubmed.ncbi.nlm.nih.gov/34998465/	https://data.mendeley.com/datasets/np2fx99hn6/11
		fslchpixdim	3003	300300	Ey112	1	1	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–12		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.15	o.45	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.2
		fslchpixdim	3003	300300		1		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–13		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.16	o.46	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.3
		fslchpixdim	3003	300300		1		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–14		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.17	o.47	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.4
		fslchpixdim	3003	300300		1		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–15		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.18	o.48	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.5
		fslchpixdim	3003	300300		2	2	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–16		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.19	o.49	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.6
		fslchpixdim	3003	300300		2		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–17		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.20	o.50	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.7
		fslchpixdim	3003	300300		2		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–18		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.21	o.51	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.8
		fslchpixdim	3003	300300		2		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–19		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.22	o.52	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.9
		fslchpixdim	3003	300300		3	3	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–20		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.23	o.53	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.10
		fslchpixdim	3003	300300		3		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–21		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.24	o.54	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.11
		fslchpixdim	3003	300300		3		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–22		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.25	o.55	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.12
		fslchpixdim	3003	300300		3		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–23		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.26	o.56	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.13
		fslchpixdim	3003	300300		4	4	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–24		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.27	o.57	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.14
		fslchpixdim	3003	300300		4		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–25		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.28	o.58	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.15
		fslchpixdim	3003	300300		4		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–26		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.29	o.59	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.16
		fslchpixdim	3003	300300		4		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–27		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.30	o.60	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.17
		fslchpixdim	3003	300300		5	5	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–28		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.31	o.61	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.18
		fslchpixdim	3003	300300		5		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–29		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.32	o.62	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.19
		fslchpixdim	3003	300300		5		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–30		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.33	o.63	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.20
		fslchpixdim	3003	300300		5		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–31		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.34	o.64	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.21
		fslchpixdim	3003	300300		6	6	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–32		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.35	o.65	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.22
		fslchpixdim	3003	300300		6		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–33		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.36	o.66	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.23
		fslchpixdim	3003	300300		6		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–34		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.37	o.67	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.24
		fslchpixdim	3003	300300		6		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–35		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.38	o.68	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.25
		fslchpixdim	3003	300300		7	7	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–36		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.39	o.69	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.26
		fslchpixdim	3003	300300		7		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–37		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.40	o.70	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.27
		fslchpixdim	3003	300300		7		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–38		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.41	o.71	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.28
		fslchpixdim	3003	300300		7		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–39		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.42	o.72	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.29
		fslchpixdim	3003	300301	Ey113	1	1	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–40		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.43	o.73	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.30
		fslchpixdim	3003	300301		1		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–41		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.44	o.74	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.31
		fslchpixdim	3003	300301		1		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–42		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.45	o.75	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.32
		fslchpixdim	3003	300301		1		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–43		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.46	o.76	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.33
		fslchpixdim	3003	300301		2	2	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–44		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.47	o.77	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.34
		fslchpixdim	3003	300301		2		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–45		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.48	o.78	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.35
		fslchpixdim	3003	300301		2		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–46		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.49	o.79	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.36
		fslchpixdim	3003	300301		2		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–47		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.50	o.80	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.37
		fslchpixdim	3003	300301		3	3	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–48		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.51	o.81	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.38
		fslchpixdim	3003	300301		3		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–49		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.52	o.82	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.39
		fslchpixdim	3003	300301		3		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–50		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.53	o.83	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.40
		fslchpixdim	3003	300301		3		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–51		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.54	o.84	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.41
		fslchpixdim	3003	300301		4	4	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–52		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.55	o.85	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.42
		fslchpixdim	3003	300301		4		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–53		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.56	o.86	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.43
		fslchpixdim	3003	300301		4		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–54		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.57	o.87	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.44
		fslchpixdim	3003	300301		4		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–55		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.58	o.88	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.45
		fslchpixdim	3003	300301		5	5	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–56		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.59	o.89	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.46
		fslchpixdim	3003	300301		5		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–57		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.60	o.90	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.47
		fslchpixdim	3003	300301		5		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–58		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.61	o.91	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.48
		fslchpixdim	3003	300301		5		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–59		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.62	o.92	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.49
		fslchpixdim	3003	300301		6	6	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–60		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.63	o.93	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.50
		fslchpixdim	3003	300301		6		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–61		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.64	o.94	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.51
		fslchpixdim	3003	300301		6		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–62		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.65	o.95	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.52
		fslchpixdim	3003	300301		6		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–63		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.66	o.96	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.53
		fslchpixdim	3003	300301		7	7	1	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–64		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.67	o.97	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.54
		fslchpixdim	3003	300301		7		2	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–65		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.68	o.98	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.55
		fslchpixdim	3003	300301		7		3	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–66		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.69	o.99	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.56
		fslchpixdim	3003	300301		7		4	mouse	F1 C6/129P	B6129PF/J1 hybrid mice 	m	9–67		m	y	y	n	y	Isoflurane				Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.70	o.100	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.57
